year,GEOID,county,variable,estimate,moe
2011,13121,Fulton County,pop_aian,6450,1759
2011,13121,Fulton County,pop_asian,58947,925
2011,13121,Fulton County,pop_nhpi,1651,1123
2011,13121,Fulton County,pop_other_race,14837,4941
2011,13121,Fulton County,pop_foreign_born,114640,7437
2011,13121,Fulton County,median_rent,920,26
2011,13121,Fulton County,median_rent_income_percent,31.6,1.5
2011,13121,Fulton County,median_unit_value,230500,9223
2011,13121,Fulton County,median_household_income,81066,4445
2011,13135,Gwinnett County,total_pop,824941,NA
2011,13135,Gwinnett County,pop_white,445940,11516
2011,13135,Gwinnett County,pop_baa,211436,4520
2011,13135,Gwinnett County,pop_aian,10965,5318
2011,13135,Gwinnett County,pop_asian,95208,1437
2011,13135,Gwinnett County,pop_nhpi,527,444
2011,13135,Gwinnett County,pop_other_race,88148,9910
2011,13135,Gwinnett County,pop_foreign_born,198076,10871
2011,13135,Gwinnett County,median_rent,994,43
2011,13135,Gwinnett County,median_rent_income_percent,35.6,2.7
2011,13135,Gwinnett County,median_unit_value,166400,4569
2011,13135,Gwinnett County,median_household_income,73038,4398
2011,13151,Henry County,total_pop,207360,NA
2011,13151,Henry County,pop_white,122345,3485
2011,13151,Henry County,pop_baa,79171,1444
2011,13151,Henry County,pop_aian,NA,NA
2011,13151,Henry County,pop_asian,7377,225
2011,13151,Henry County,pop_nhpi,NA,NA
2011,13151,Henry County,pop_other_race,3723,2595
2011,13151,Henry County,pop_foreign_born,14454,3790
2011,13151,Henry County,median_rent,1058,57
2011,13151,Henry County,median_rent_income_percent,30.8,3.7
2011,13151,Henry County,median_unit_value,146000,9412
2011,13151,Henry County,median_household_income,68194,3823
2011,13217,Newton County,total_pop,100814,NA
2011,13217,Newton County,pop_white,58532,1377
2011,13217,Newton County,pop_baa,42297,802
2011,13217,Newton County,pop_aian,NA,NA
2011,13217,Newton County,pop_asian,921,539
2011,13217,Newton County,pop_nhpi,NA,NA
2011,13217,Newton County,pop_other_race,NA,NA
2011,13217,Newton County,pop_foreign_born,7634,2249
2011,13217,Newton County,median_rent,749,150
2011,13217,Newton County,median_rent_income_percent,38.7,14.6
2011,13217,Newton County,median_unit_value,125100,11693
2011,13217,Newton County,median_household_income,49857,9587
2011,13223,Paulding County,total_pop,143542,NA
2011,13223,Paulding County,pop_white,115063,1729
2011,13223,Paulding County,pop_baa,28698,928
2011,13223,Paulding County,pop_aian,NA,NA
2011,13223,Paulding County,pop_asian,NA,NA
2011,13223,Paulding County,pop_nhpi,NA,NA
2011,13223,Paulding County,pop_other_race,NA,NA
2011,13223,Paulding County,pop_foreign_born,5684,2382
2011,13223,Paulding County,median_rent,901,92
2011,13223,Paulding County,median_rent_income_percent,31.8,3
2011,13223,Paulding County,median_unit_value,130000,13564
2011,13223,Paulding County,median_household_income,67772,5389
2011,13247,Rockdale County,total_pop,85765,NA
2011,13247,Rockdale County,pop_white,39202,2041
2011,13247,Rockdale County,pop_baa,41032,779
2011,13247,Rockdale County,pop_aian,NA,NA
2011,13247,Rockdale County,pop_asian,2001,234
2011,13247,Rockdale County,pop_nhpi,NA,NA
2011,13247,Rockdale County,pop_other_race,3959,2260
2011,13247,Rockdale County,pop_foreign_born,9198,1875
2011,13247,Rockdale County,median_rent,928,44
2011,13247,Rockdale County,median_rent_income_percent,30.8,3.6
2011,13247,Rockdale County,median_unit_value,143200,10533
2011,13247,Rockdale County,median_household_income,54345,4395
2011,13297,Walton County,total_pop,84580,NA
2011,13297,Walton County,pop_white,67828,1248
2011,13297,Walton County,pop_baa,16388,1287
2011,13297,Walton County,pop_aian,567,225
2011,13297,Walton County,pop_asian,NA,NA
2011,13297,Walton County,pop_nhpi,NA,NA
2011,13297,Walton County,pop_other_race,NA,NA
2011,13297,Walton County,pop_foreign_born,7967,4177
2011,13297,Walton County,median_rent,791,67
2011,13297,Walton County,median_rent_income_percent,37.6,6.4
2011,13297,Walton County,median_unit_value,155500,10777
2011,13297,Walton County,median_household_income,58693,5689
2012,13013,Barrow County,total_pop,70169,NA
2012,13013,Barrow County,pop_white,57260,1244
2012,13013,Barrow County,pop_baa,9093,648
2012,13013,Barrow County,pop_aian,330,325
2012,13013,Barrow County,pop_asian,2630,208
2012,13013,Barrow County,pop_nhpi,NA,NA
2012,13013,Barrow County,pop_other_race,2243,1186
2012,13013,Barrow County,pop_foreign_born,4849,978
2012,13013,Barrow County,median_rent,842,91
2012,13013,Barrow County,median_rent_income_percent,30.6,3.3
2012,13013,Barrow County,median_unit_value,113600,5605
2012,13013,Barrow County,median_household_income,53806,4080
2012,13015,Bartow County,total_pop,100661,NA
2012,13015,Bartow County,pop_white,83621,1507
2012,13015,Bartow County,pop_baa,12337,556
2012,13015,Bartow County,pop_aian,450,417
2012,13015,Bartow County,pop_asian,NA,NA
2012,13015,Bartow County,pop_nhpi,NA,NA
2012,13015,Bartow County,pop_other_race,4854,1327
2012,13015,Bartow County,pop_foreign_born,3939,1275
2012,13015,Bartow County,median_rent,837,47
2012,13015,Bartow County,median_rent_income_percent,28.9,4.4
2012,13015,Bartow County,median_unit_value,107200,7647
2012,13015,Bartow County,median_household_income,54914,4693
2012,13045,Carroll County,total_pop,111580,NA
2012,13045,Carroll County,pop_white,89186,1786
2012,13045,Carroll County,pop_baa,20928,2007
2012,13045,Carroll County,pop_aian,1981,1980
2012,13045,Carroll County,pop_asian,1209,208
2012,13045,Carroll County,pop_nhpi,NA,NA
2012,13045,Carroll County,pop_other_race,1131,1065
2012,13045,Carroll County,pop_foreign_born,3829,914
2012,13045,Carroll County,median_rent,744,67
2012,13045,Carroll County,median_rent_income_percent,37.5,4
2012,13045,Carroll County,median_unit_value,97800,6753
2012,13045,Carroll County,median_household_income,56085,5924
2012,13057,Cherokee County,total_pop,221315,NA
2012,13057,Cherokee County,pop_white,195871,3203
2012,13057,Cherokee County,pop_baa,15535,609
2012,13057,Cherokee County,pop_aian,1425,915
2012,13057,Cherokee County,pop_asian,5460,673
2012,13057,Cherokee County,pop_nhpi,NA,NA
2012,13057,Cherokee County,pop_other_race,7404,3008
2012,13057,Cherokee County,pop_foreign_born,22530,4927
2012,13057,Cherokee County,median_rent,982,110
2012,13057,Cherokee County,median_rent_income_percent,30,3
2012,13057,Cherokee County,median_unit_value,194000,11838
2012,13057,Cherokee County,median_household_income,78638,6523
2012,13063,Clayton County,total_pop,265888,NA
2012,13063,Clayton County,pop_white,64607,4402
2012,13063,Clayton County,pop_baa,179532,1599
2012,13063,Clayton County,pop_aian,1221,670
2012,13063,Clayton County,pop_asian,14550,564
2012,13063,Clayton County,pop_nhpi,NA,NA
2012,13063,Clayton County,pop_other_race,12604,4472
2012,13063,Clayton County,pop_foreign_born,39697,3626
2012,13063,Clayton County,median_rent,869,34
2012,13063,Clayton County,median_rent_income_percent,37.8,2.5
2012,13063,Clayton County,median_unit_value,83600,4016
2012,13063,Clayton County,median_household_income,54031,3216
2012,13067,Cobb County,total_pop,707442,NA
2012,13067,Cobb County,pop_white,459540,4819
2012,13067,Cobb County,pop_baa,189672,2054
2012,13067,Cobb County,pop_aian,4619,1025
2012,13067,Cobb County,pop_asian,37453,1195
2012,13067,Cobb County,pop_nhpi,486,357
2012,13067,Cobb County,pop_other_race,30744,4617
2012,13067,Cobb County,pop_foreign_born,107430,5877
2012,13067,Cobb County,median_rent,962,19
2012,13067,Cobb County,median_rent_income_percent,30,1.7
2012,13067,Cobb County,median_unit_value,185700,4718
2012,13067,Cobb County,median_household_income,82867,3665
2012,13077,Coweta County,total_pop,130929,NA
2012,13077,Coweta County,pop_white,101294,1949
2012,13077,Coweta County,pop_baa,25225,853
2012,13077,Coweta County,pop_aian,NA,NA
2012,13077,Coweta County,pop_asian,2633,208
2012,13077,Coweta County,pop_nhpi,NA,NA
2012,13077,Coweta County,pop_other_race,2911,1833
2012,13077,Coweta County,pop_foreign_born,7017,1526
2012,13077,Coweta County,median_rent,892,65
2012,13077,Coweta County,median_rent_income_percent,28.3,4.6
2012,13077,Coweta County,median_unit_value,172500,8429
2012,13077,Coweta County,median_household_income,68284,5538
2012,13089,DeKalb County,total_pop,707089,NA
2012,13089,DeKalb County,pop_white,254930,4280
2012,13089,DeKalb County,pop_baa,390147,1817
2012,13089,DeKalb County,pop_aian,6463,1844
2012,13089,DeKalb County,pop_asian,41419,762
2012,13089,DeKalb County,pop_nhpi,415,368
2012,13089,DeKalb County,pop_other_race,28734,4428
2012,13089,DeKalb County,pop_foreign_born,113382,5761
2012,13089,DeKalb County,median_rent,942,16
2012,13089,DeKalb County,median_rent_income_percent,33.5,2
2012,13089,DeKalb County,median_unit_value,158400,5824
2012,13089,DeKalb County,median_household_income,68695,3371
2012,13097,Douglas County,total_pop,133971,NA
2012,13097,Douglas County,pop_white,73128,2190
2012,13097,Douglas County,pop_baa,56676,855
2012,13097,Douglas County,pop_aian,1020,894
2012,13097,Douglas County,pop_asian,2499,208
2012,13097,Douglas County,pop_nhpi,NA,NA
2012,13097,Douglas County,pop_other_race,3491,2057
2012,13097,Douglas County,pop_foreign_born,10834,2374
2012,13097,Douglas County,median_rent,865,31
2012,13097,Douglas County,median_rent_income_percent,33.9,3
2012,13097,Douglas County,median_unit_value,118000,9462
2012,13097,Douglas County,median_household_income,65652,4180
2012,13113,Fayette County,total_pop,107524,NA
2012,13113,Fayette County,pop_white,78507,1351
2012,13113,Fayette County,pop_baa,23923,799
2012,13113,Fayette County,pop_aian,NA,NA
2012,13113,Fayette County,pop_asian,5243,209
2012,13113,Fayette County,pop_nhpi,NA,NA
2012,13113,Fayette County,pop_other_race,1043,870
2012,13113,Fayette County,pop_foreign_born,8192,1338
2012,13113,Fayette County,median_rent,1026,88
2012,13113,Fayette County,median_rent_income_percent,27.6,7.3
2012,13113,Fayette County,median_unit_value,217700,10337
2012,13113,Fayette County,median_household_income,84853,5639
2012,13117,Forsyth County,total_pop,187928,NA
2012,13117,Forsyth County,pop_white,162317,2508
2012,13117,Forsyth County,pop_baa,6385,448
2012,13117,Forsyth County,pop_aian,478,327
2012,13117,Forsyth County,pop_asian,15795,520
2012,13117,Forsyth County,pop_nhpi,NA,NA
2012,13117,Forsyth County,pop_other_race,6002,2199
2012,13117,Forsyth County,pop_foreign_born,24483,1900
2012,13117,Forsyth County,median_rent,1126,68
2012,13117,Forsyth County,median_rent_income_percent,28.7,2.6
2012,13117,Forsyth County,median_unit_value,249400,9511
2012,13117,Forsyth County,median_household_income,96980,6044
2012,13121,Fulton County,total_pop,977773,NA
2012,13121,Fulton County,pop_white,466595,5793
2012,13121,Fulton County,pop_baa,444048,2062
2012,13121,Fulton County,pop_aian,7359,2284
2012,13121,Fulton County,pop_asian,65985,2577
2012,13121,Fulton County,pop_nhpi,1292,764
2012,13121,Fulton County,pop_other_race,17963,4301
2012,13121,Fulton County,pop_foreign_born,126196,6989
2012,13121,Fulton County,median_rent,950,15
2012,13121,Fulton County,median_rent_income_percent,31.2,1.1
2012,13121,Fulton County,median_unit_value,229900,8839
2012,13121,Fulton County,median_household_income,89163,3707
2012,13135,Gwinnett County,total_pop,842046,NA
2012,13135,Gwinnett County,pop_white,457458,10711
2012,13135,Gwinnett County,pop_baa,219544,5732
2012,13135,Gwinnett County,pop_aian,7074,1717
2012,13135,Gwinnett County,pop_asian,99172,1310
2012,13135,Gwinnett County,pop_nhpi,NA,NA
2012,13135,Gwinnett County,pop_other_race,80697,9538
2012,13135,Gwinnett County,pop_foreign_born,203275,10892
2012,13135,Gwinnett County,median_rent,955,24
2012,13135,Gwinnett County,median_rent_income_percent,33,1.6
2012,13135,Gwinnett County,median_unit_value,159600,2867
2012,13135,Gwinnett County,median_household_income,73755,3366
2012,13151,Henry County,total_pop,209053,NA
2012,13151,Henry County,pop_white,119567,4431
2012,13151,Henry County,pop_baa,83495,1238
2012,13151,Henry County,pop_aian,NA,NA
2012,13151,Henry County,pop_asian,9237,1395
2012,13151,Henry County,pop_nhpi,NA,NA
2012,13151,Henry County,pop_other_race,5600,3206
2012,13151,Henry County,pop_foreign_born,13629,2316
2012,13151,Henry County,median_rent,1004,54
2012,13151,Henry County,median_rent_income_percent,29.9,3.1
2012,13151,Henry County,median_unit_value,132100,5436
2012,13151,Henry County,median_household_income,65035,4392
2012,13217,Newton County,total_pop,101505,NA
2012,13217,Newton County,pop_white,56177,1860
2012,13217,Newton County,pop_baa,43982,1231
2012,13217,Newton County,pop_aian,NA,NA
2012,13217,Newton County,pop_asian,1727,604
2012,13217,Newton County,pop_nhpi,NA,NA
2012,13217,Newton County,pop_other_race,NA,NA
2012,13217,Newton County,pop_foreign_born,6680,2122
2012,13217,Newton County,median_rent,865,118
2012,13217,Newton County,median_rent_income_percent,36.8,4.5
2012,13217,Newton County,median_unit_value,111600,11635
2012,13217,Newton County,median_household_income,53438,4711
2012,13223,Paulding County,total_pop,144800,NA
2012,13223,Paulding County,pop_white,117778,1108
2012,13223,Paulding County,pop_baa,26237,614
2012,13223,Paulding County,pop_aian,1059,231
2012,13223,Paulding County,pop_asian,1893,208
2012,13223,Paulding County,pop_nhpi,NA,NA
2012,13223,Paulding County,pop_other_race,NA,NA
2012,13223,Paulding County,pop_foreign_born,6566,1927
2012,13223,Paulding County,median_rent,927,95
2012,13223,Paulding County,median_rent_income_percent,29.6,5.7
2012,13223,Paulding County,median_unit_value,123300,6731
2012,13223,Paulding County,median_household_income,65630,5904
2012,13247,Rockdale County,total_pop,85820,NA
2012,13247,Rockdale County,pop_white,41205,1163
2012,13247,Rockdale County,pop_baa,41060,1010
2012,13247,Rockdale County,pop_aian,NA,NA
2012,13247,Rockdale County,pop_asian,1935,58
2012,13247,Rockdale County,pop_nhpi,NA,NA
2012,13247,Rockdale County,pop_other_race,2441,1417
2012,13247,Rockdale County,pop_foreign_born,8022,1743
2012,13247,Rockdale County,median_rent,866,61
2012,13247,Rockdale County,median_rent_income_percent,32.9,8.1
2012,13247,Rockdale County,median_unit_value,127200,10765
2012,13247,Rockdale County,median_household_income,58279,6387
2012,13297,Walton County,total_pop,84575,NA
2012,13297,Walton County,pop_white,68695,1644
2012,13297,Walton County,pop_baa,14183,341
2012,13297,Walton County,pop_aian,409,395
2012,13297,Walton County,pop_asian,1324,167
2012,13297,Walton County,pop_nhpi,NA,NA
2012,13297,Walton County,pop_other_race,1755,1438
2012,13297,Walton County,pop_foreign_born,2540,725
2012,13297,Walton County,median_rent,768,102
2012,13297,Walton County,median_rent_income_percent,34.1,12.3
2012,13297,Walton County,median_unit_value,151400,8041
2012,13297,Walton County,median_household_income,66307,5566
2013,13013,Barrow County,total_pop,71453,NA
2013,13013,Barrow County,pop_white,58896,1694
2013,13013,Barrow County,pop_baa,8977,392
2013,13013,Barrow County,pop_aian,1596,1572
2013,13013,Barrow County,pop_asian,2860,97
2013,13013,Barrow County,pop_nhpi,NA,NA
2013,13013,Barrow County,pop_other_race,1102,704
2013,13013,Barrow County,pop_foreign_born,4616,914
2013,13013,Barrow County,median_rent,877,91
2013,13013,Barrow County,median_rent_income_percent,24.8,4.3
2013,13013,Barrow County,median_unit_value,112400,4935
2013,13013,Barrow County,median_household_income,61409,2633
2013,13015,Bartow County,total_pop,101273,NA
2013,13015,Bartow County,pop_white,86331,2009
2013,13015,Bartow County,pop_baa,12897,737
2013,13015,Bartow County,pop_aian,NA,NA
2013,13015,Bartow County,pop_asian,NA,NA
2013,13015,Bartow County,pop_nhpi,NA,NA
2013,13015,Bartow County,pop_other_race,NA,NA
2013,13015,Bartow County,pop_foreign_born,3510,1504
2013,13015,Bartow County,median_rent,744,51
2013,13015,Bartow County,median_rent_income_percent,35.5,6.2
2013,13015,Bartow County,median_unit_value,131400,7976
2013,13015,Bartow County,median_household_income,58601,4650
2013,13045,Carroll County,total_pop,112355,NA
2013,13045,Carroll County,pop_white,83831,1733
2013,13045,Carroll County,pop_baa,21685,1377
2013,13045,Carroll County,pop_aian,NA,NA
2013,13045,Carroll County,pop_asian,1703,1332
2013,13045,Carroll County,pop_nhpi,NA,NA
2013,13045,Carroll County,pop_other_race,6584,1484
2013,13045,Carroll County,pop_foreign_born,5408,1819
2013,13045,Carroll County,median_rent,774,52
2013,13045,Carroll County,median_rent_income_percent,28.6,2.1
2013,13045,Carroll County,median_unit_value,105600,8088
2013,13045,Carroll County,median_household_income,60465,8059
2013,13057,Cherokee County,total_pop,225106,NA
2013,13057,Cherokee County,pop_white,194383,3556
2013,13057,Cherokee County,pop_baa,16358,1521
2013,13057,Cherokee County,pop_aian,1410,204
2013,13057,Cherokee County,pop_asian,5084,214
2013,13057,Cherokee County,pop_nhpi,NA,NA
2013,13057,Cherokee County,pop_other_race,11818,3520
2013,13057,Cherokee County,pop_foreign_born,17974,2667
2013,13057,Cherokee County,median_rent,985,101
2013,13057,Cherokee County,median_rent_income_percent,29.4,3.9
2013,13057,Cherokee County,median_unit_value,187300,10813
2013,13057,Cherokee County,median_household_income,75554,5392
2013,13063,Clayton County,total_pop,264220,NA
2013,13063,Clayton County,pop_white,65553,3433
2013,13063,Clayton County,pop_baa,179202,967
2013,13063,Clayton County,pop_aian,1758,922
2013,13063,Clayton County,pop_asian,14228,456
2013,13063,Clayton County,pop_nhpi,NA,NA
2013,13063,Clayton County,pop_other_race,7865,2859
2013,13063,Clayton County,pop_foreign_born,38623,3793
2013,13063,Clayton County,median_rent,841,30
2013,13063,Clayton County,median_rent_income_percent,34,2.6
2013,13063,Clayton County,median_unit_value,78200,3679
2013,13063,Clayton County,median_household_income,54133,3321
2013,13067,Cobb County,total_pop,717190,NA
2013,13067,Cobb County,pop_white,457701,7343
2013,13067,Cobb County,pop_baa,202895,3912
2013,13067,Cobb County,pop_aian,4927,1371
2013,13067,Cobb County,pop_asian,39640,876
2013,13067,Cobb County,pop_nhpi,614,533
2013,13067,Cobb County,pop_other_race,29743,6320
2013,13067,Cobb County,pop_foreign_born,110113,6908
2013,13067,Cobb County,median_rent,967,18
2013,13067,Cobb County,median_rent_income_percent,29.6,1.4
2013,13067,Cobb County,median_unit_value,182700,5602
2013,13067,Cobb County,median_household_income,82005,2638
2013,13077,Coweta County,total_pop,133180,NA
2013,13077,Coweta County,pop_white,105392,2647
2013,13077,Coweta County,pop_baa,24885,273
2013,13077,Coweta County,pop_aian,894,154
2013,13077,Coweta County,pop_asian,3035,193
2013,13077,Coweta County,pop_nhpi,NA,NA
2013,13077,Coweta County,pop_other_race,2313,2091
2013,13077,Coweta County,pop_foreign_born,7926,1083
2013,13077,Coweta County,median_rent,898,55
2013,13077,Coweta County,median_rent_income_percent,28.4,2.7
2013,13077,Coweta County,median_unit_value,175200,9771
2013,13077,Coweta County,median_household_income,75810,6943
2013,13089,DeKalb County,total_pop,713340,NA
2013,13089,DeKalb County,pop_white,275662,4685
2013,13089,DeKalb County,pop_baa,391711,2924
2013,13089,DeKalb County,pop_aian,6580,1485
2013,13089,DeKalb County,pop_asian,44530,2279
2013,13089,DeKalb County,pop_nhpi,673,387
2013,13089,DeKalb County,pop_other_race,14358,3870
2013,13089,DeKalb County,pop_foreign_born,117547,6413
2013,13089,DeKalb County,median_rent,941,15
2013,13089,DeKalb County,median_rent_income_percent,31.8,1.3
2013,13089,DeKalb County,median_unit_value,154800,6349
2013,13089,DeKalb County,median_household_income,69611,3079
2013,13097,Douglas County,total_pop,136379,NA
2013,13097,Douglas County,pop_white,72552,2646
2013,13097,Douglas County,pop_baa,59090,809
2013,13097,Douglas County,pop_aian,278,265
2013,13097,Douglas County,pop_asian,2639,97
2013,13097,Douglas County,pop_nhpi,NA,NA
2013,13097,Douglas County,pop_other_race,4790,1903
2013,13097,Douglas County,pop_foreign_born,10848,2001
2013,13097,Douglas County,median_rent,964,60
2013,13097,Douglas County,median_rent_income_percent,33,4.5
2013,13097,Douglas County,median_unit_value,111600,8574
2013,13097,Douglas County,median_household_income,60384,8546
2013,13113,Fayette County,total_pop,108365,NA
2013,13113,Fayette County,pop_white,80595,1557
2013,13113,Fayette County,pop_baa,23105,993
2013,13113,Fayette County,pop_aian,1181,937
2013,13113,Fayette County,pop_asian,5320,220
2013,13113,Fayette County,pop_nhpi,662,624
2013,13113,Fayette County,pop_other_race,954,823
2013,13113,Fayette County,pop_foreign_born,10316,1530
2013,13113,Fayette County,median_rent,1052,120
2013,13113,Fayette County,median_rent_income_percent,27.4,7.8
2013,13113,Fayette County,median_unit_value,230300,9659
2013,13113,Fayette County,median_household_income,92292,5583
2013,13117,Forsyth County,total_pop,195405,NA
2013,13117,Forsyth County,pop_white,169211,2866
2013,13117,Forsyth County,pop_baa,7511,660
2013,13117,Forsyth County,pop_aian,1749,738
2013,13117,Forsyth County,pop_asian,17266,281
2013,13117,Forsyth County,pop_nhpi,NA,NA
2013,13117,Forsyth County,pop_other_race,4575,2426
2013,13117,Forsyth County,pop_foreign_born,28617,2783
2013,13117,Forsyth County,median_rent,1129,77
2013,13117,Forsyth County,median_rent_income_percent,30.4,5
2013,13117,Forsyth County,median_unit_value,253100,10947
2013,13117,Forsyth County,median_household_income,95298,7296
2013,13121,Fulton County,total_pop,984293,NA
2013,13121,Fulton County,pop_white,467731,5959
2013,13121,Fulton County,pop_baa,446095,3074
2013,13121,Fulton County,pop_aian,8693,2045
2013,13121,Fulton County,pop_asian,68407,1025
2013,13121,Fulton County,pop_nhpi,1085,606
2013,13121,Fulton County,pop_other_race,19696,5039
2013,13121,Fulton County,pop_foreign_born,129132,7238
2013,13121,Fulton County,median_rent,976,20
2013,13121,Fulton County,median_rent_income_percent,30.1,1.2
2013,13121,Fulton County,median_unit_value,231800,8471
2013,13121,Fulton County,median_household_income,86350,2731
2013,13135,Gwinnett County,total_pop,859304,NA
2013,13135,Gwinnett County,pop_white,465559,9450
2013,13135,Gwinnett County,pop_baa,228092,2807
2013,13135,Gwinnett County,pop_aian,6461,1539
2013,13135,Gwinnett County,pop_asian,101613,1288
2013,13135,Gwinnett County,pop_nhpi,2040,1166
2013,13135,Gwinnett County,pop_other_race,77192,9232
2013,13135,Gwinnett County,pop_foreign_born,207998,7582
2013,13135,Gwinnett County,median_rent,1010,35
2013,13135,Gwinnett County,median_rent_income_percent,30.4,1.7
2013,13135,Gwinnett County,median_unit_value,159300,4673
2013,13135,Gwinnett County,median_household_income,73328,3053
2013,13151,Henry County,total_pop,211128,NA
2013,13151,Henry County,pop_white,118872,2906
2013,13151,Henry County,pop_baa,86397,2224
2013,13151,Henry County,pop_aian,1578,764
2013,13151,Henry County,pop_asian,8822,1053
2013,13151,Henry County,pop_nhpi,NA,NA
2013,13151,Henry County,pop_other_race,2552,1702
2013,13151,Henry County,pop_foreign_born,14590,2576
2013,13151,Henry County,median_rent,986,79
2013,13151,Henry County,median_rent_income_percent,32.7,3.5
2013,13151,Henry County,median_unit_value,130600,7111
2013,13151,Henry County,median_household_income,67088,5286
2013,13217,Newton County,total_pop,102446,NA
2013,13217,Newton County,pop_white,57632,1380
2013,13217,Newton County,pop_baa,44427,1072
2013,13217,Newton County,pop_aian,536,491
2013,13217,Newton County,pop_asian,1417,181
2013,13217,Newton County,pop_nhpi,NA,NA
2013,13217,Newton County,pop_other_race,NA,NA
2013,13217,Newton County,pop_foreign_born,4796,1587
2013,13217,Newton County,median_rent,1046,98
2013,13217,Newton County,median_rent_income_percent,30.1,5.6
2013,13217,Newton County,median_unit_value,103300,11762
2013,13217,Newton County,median_household_income,61835,9109
2013,13223,Paulding County,total_pop,146950,NA
2013,13223,Paulding County,pop_white,119125,2946
2013,13223,Paulding County,pop_baa,26626,3007
2013,13223,Paulding County,pop_aian,3168,2607
2013,13223,Paulding County,pop_asian,1707,517
2013,13223,Paulding County,pop_nhpi,NA,NA
2013,13223,Paulding County,pop_other_race,1442,1158
2013,13223,Paulding County,pop_foreign_born,6533,2060
2013,13223,Paulding County,median_rent,1018,88
2013,13223,Paulding County,median_rent_income_percent,33.2,5.3
2013,13223,Paulding County,median_unit_value,124200,7414
2013,13223,Paulding County,median_household_income,60312,5387
2013,13247,Rockdale County,total_pop,86919,NA
2013,13247,Rockdale County,pop_white,40861,1089
2013,13247,Rockdale County,pop_baa,43601,278
2013,13247,Rockdale County,pop_aian,NA,NA
2013,13247,Rockdale County,pop_asian,1834,214
2013,13247,Rockdale County,pop_nhpi,NA,NA
2013,13247,Rockdale County,pop_other_race,1390,1026
2013,13247,Rockdale County,pop_foreign_born,8531,1775
2013,13247,Rockdale County,median_rent,904,42
2013,13247,Rockdale County,median_rent_income_percent,34.9,7.1
2013,13247,Rockdale County,median_unit_value,129400,22811
2013,13247,Rockdale County,median_household_income,60165,5129
2013,13297,Walton County,total_pop,85754,NA
2013,13297,Walton County,pop_white,69558,1089
2013,13297,Walton County,pop_baa,14990,159
2013,13297,Walton County,pop_aian,NA,NA
2013,13297,Walton County,pop_asian,1699,463
2013,13297,Walton County,pop_nhpi,NA,NA
2013,13297,Walton County,pop_other_race,NA,NA
2013,13297,Walton County,pop_foreign_born,2642,957
2013,13297,Walton County,median_rent,841,68
2013,13297,Walton County,median_rent_income_percent,33.7,4.9
2013,13297,Walton County,median_unit_value,139900,20265
2013,13297,Walton County,median_household_income,62507,6287
2014,13013,Barrow County,total_pop,73240,NA
2014,13013,Barrow County,pop_white,59743,1201
2014,13013,Barrow County,pop_baa,9693,353
2014,13013,Barrow County,pop_aian,284,260
2014,13013,Barrow County,pop_asian,2940,211
2014,13013,Barrow County,pop_nhpi,NA,NA
2014,13013,Barrow County,pop_other_race,1620,1023
2014,13013,Barrow County,pop_foreign_born,5547,1229
2014,13013,Barrow County,median_rent,894,58
2014,13013,Barrow County,median_rent_income_percent,29.5,3.2
2014,13013,Barrow County,median_unit_value,117300,4698
2014,13013,Barrow County,median_household_income,52653,4376
2014,13015,Bartow County,total_pop,101736,NA
2014,13015,Bartow County,pop_white,85787,1457
2014,13015,Bartow County,pop_baa,12799,715
2014,13015,Bartow County,pop_aian,157,147
2014,13015,Bartow County,pop_asian,1186,211
2014,13015,Bartow County,pop_nhpi,NA,NA
2014,13015,Bartow County,pop_other_race,2233,1446
2014,13015,Bartow County,pop_foreign_born,5857,1099
2014,13015,Bartow County,median_rent,821,50
2014,13015,Bartow County,median_rent_income_percent,24.1,2.6
2014,13015,Bartow County,median_unit_value,117100,6163
2014,13015,Bartow County,median_household_income,63239,6139
2014,13045,Carroll County,total_pop,114093,NA
2014,13045,Carroll County,pop_white,87852,2462
2014,13045,Carroll County,pop_baa,23221,527
2014,13045,Carroll County,pop_aian,638,211
2014,13045,Carroll County,pop_asian,1318,73
2014,13045,Carroll County,pop_nhpi,NA,NA
2014,13045,Carroll County,pop_other_race,4011,2133
2014,13045,Carroll County,pop_foreign_born,3695,1448
2014,13045,Carroll County,median_rent,770,79
2014,13045,Carroll County,median_rent_income_percent,34,5.6
2014,13045,Carroll County,median_unit_value,121700,9954
2014,13045,Carroll County,median_household_income,58441,3549
2014,13057,Cherokee County,total_pop,230985,NA
2014,13057,Cherokee County,pop_white,203702,3552
2014,13057,Cherokee County,pop_baa,17964,2867
2014,13057,Cherokee County,pop_aian,1287,1026
2014,13057,Cherokee County,pop_asian,5282,211
2014,13057,Cherokee County,pop_nhpi,NA,NA
2014,13057,Cherokee County,pop_other_race,7308,3136
2014,13057,Cherokee County,pop_foreign_born,23017,3674
2014,13057,Cherokee County,median_rent,1014,99
2014,13057,Cherokee County,median_rent_income_percent,25.7,3.7
2014,13057,Cherokee County,median_unit_value,183200,8586
2014,13057,Cherokee County,median_household_income,80172,6569
2014,13063,Clayton County,total_pop,267542,NA
2014,13063,Clayton County,pop_white,59232,3029
2014,13063,Clayton County,pop_baa,185428,2597
2014,13063,Clayton County,pop_aian,756,531
2014,13063,Clayton County,pop_asian,14607,405
2014,13063,Clayton County,pop_nhpi,NA,NA
2014,13063,Clayton County,pop_other_race,11306,3196
